ID,Title,Rating
48973,Что такое любовь? Отвечают подписчики KudaGo ВКонтакте,0.5
48981,Давай ограбим банк: рецензия на фильм «Мармелад»,0.5
48957,Чувства на экране: любовь по мнению ромкомов и мелодрам,0.5
48828,В Питере — строить бизнес. История ремесленной пекарни Enco,0.73
48935,Как рассказать о любви, не используя трёх заветных слов? Знает фонд «Антон тут рядом»,0.5
48916,Никита Волков об адаптации сериала «Постучись в мою дверь»: «Многое было переработано под московские реалии»,0.5
48889,Поэзия жизни маленького человека: рецензия на фильм «Идеальные дни»,0.5
48706,Go по работам: таролог про коллег-чернокнижников, обиженные карты и психологическую силу таро,0.73
48750,Что за сигма этот чечик! Более 30 слов, которые помогут разобраться в современном сленге,0.5
48662,Актёр из сериала «Слово пацана» Лев Зулькарнаев: «Нужно отпустить этот сериал. Я, во всяком случае, это сделал»,0.5
48715,Рукописи не горят: рецензия на фильм «Мастер и Маргарита»,0.5
48006,Go по работам: массажист о триггерах, работающих техниках и о том, почему антицеллюлитный массаж — не панацея,0.73
48688,Город огней: рецензия на мультфильм «Мечты робота»,0.88
48668,Ведьмы и паранормальное в кинематографе,0.5
48611,Птица в золотой клетке: рецензия на фильм «Присцилла: Элвис и я»,0.5
48537,В Питере — строить бизнес. История бренда Post Meridiem,0.73
48503,Притяжение двоих: рецензия на фильм «Задира»,0.5
48469,В тугих родительских объятиях: рецензия на фильм «Стальная хватка»,0.5
47789,Go по работам: шеф-повар Илья Дьячков про управленческую жилку, кружку кофе и реальные обязанности на кухне,0.5
48250,Что покупать у ювелирного бренда Qari Qris: 5 коллекций, которые не оставят вас равнодушными,0.5
48367,Новогодний собачий патруль: рецензия на мультфильм «Великолепная пятёрка»,0.5
48298,«Ничего на свете лучше нету»: рецензия на фильм «Бременские музыканты»,0.5
48293,«Если вдруг вам захочется, можете подпевать»: интервью с актёром Тихоном Жизневским,0.5
48289,Как создаётся кино: рецензия на фильм «Великая магия»,0.5
48262,Феномен «Щелкунчика»: история самого новогоднего балета,0.88
48203,Netflix показал кадры из сериала «Аватар: Последний маг воздуха»,0.5
48193,Гонка не на жизнь, а на смерть: рецензия на фильм «Феррари»,0.5
48190,История новогодней франшизы «Ёлки»,0.88
48154,Историческое расследование или современный пересказ: Александра Маринина снова смотрит на историю Англии глазами Шекспира,0.5
48155,Южная Корея 70-х — ретро и экшен: рецензия на фильм «Контрабандистки»,0.5
48097,Мне совсем не нужен мир, где мы с тобой друг другу не нужны: рецензия на фильм «Новогодний шеф»,0.73
48079,Душа и разум: рецензия на мультфильм «Волшебное приключение Да Винчи»,0.5
48069,Нетерпимость и принятие: рецензия на фильм «Королевство зверей»,0.5
48047,«Задача любого человека — примириться с собой»: интервью с актрисой Алиной Гвасалия,0.5
48035,Трогательная сказка для взрослых: рецензия на мультфильм Хаяо Миядзаки «Мальчик и птица»,0.5
47992,Холодец вошёл в топ-100 худших блюд в мире,0.5
47972,Безумный карнавал: рецензия на фильм «Дворец»,0.5
47939,Кукольный, но храбрый: рецензия на мультфильм «Большое маленькое приключение»,0.5
47807,С привкусом интеллектуальной иронии: путеводитель по творчеству Вуди Аллена,0.88
47799,Весёлый хаос режиссёров: рецензия на фильм «Книга решений»,0.73
47764,Неоправданные амбиции: рецензия на фильм «В паутине»,0.66
50159,Go по работам: пилот о влюблённости в профессию, офисной стороне жизни и молитвах на борту,0.5
50319,Гротеск и постирония: рецензия на фильм «Непослушники»,0.5
50212,В Питере — добрые дела. История приюта и котокафе «Город кошек»,0.5
50236,Сломанный вестерн: рецензия на фильм «Мёртвые не причиняют боли»,0.5
50219,Счастливая случайность: рецензия на фильм «Мечта с подвохом»,0.5
50157,Герой стал взрослым: рецензия на фильм «Майор Гром: Игра»,0.5
49936,Творческое объединение Gazgolder пополнилось семью новыми артистами,0.5
50101,Go по работам: заместитель директора ЦПКиО о фестивале тюльпанов, любимых местах в парке и антистрессовых белочках,0.5
50106,Go по работам: генеалоги о поиске предков, цене родословной и семейном древе до 1620 года,0.5
50004,Go по работам: музейный сотрудник Исаакиевского собора про пуховые ризы, путешествия по стране и развеску на «отлично»,0.88
50062,Причудливая фантасмагория: рецензия на фильм «Даааааали!»,0.5
50003,По стопам Тарантино: рецензия на фильм «Министерство неджентльменских дел» Гая Ричи,0.5
49973,О роботе и душе: рецензия на мультфильм «Марс Экспресс»,0.5
49843,Go по работам: специалист по прокату репертуара в «Авроре» про любовь к кино длиною в 30 лет,0.5
49968,10 самых популярных рок-групп XX века,0.73
49953,В непримечательной комнате: рецензия на фильм «Реальная история Уиннер»,0.5
49885,Go по работам: куратор выставочных проектов Юлия Сталь про очумелые ручки, трусы для тотема и бюрократию в музее,0.5
49898,Трагедия между человеком и природой: рецензия на фильм «Зло не существует»,0.5
49743,Go по работам: художник кинокостюма Анна Баштовая про рождение героя, важность его детства и костюмы, которые могут говорить,0.73
49862,Земледелие в Средние века: рецензия на фильм «Меч короля»,0.5
49804,Тульский кластер «Октава»: как успешно популяризировать науку и искусство?,0.5
49810,Мальчик, который побывал в будущем: рецензия на фильм «Сто лет тому вперёд»,0.5
49807,Краткий экскурс в религию и атеизм: рецензия на фильм «По Фрейду»,0.5
49777,Как реагировать на негативные отзывы,0.5
49766,Страх, безумие и тёмные стороны человеческой натуры: режиссёрский стиль Романа Полански,0.5
49727,Цикл вечеров «Орган в Планетарии»: узнайте, какое небесное тело вам подходит,0.73
49718,Документируя происходящее: рецензия на фильм «Падение империи»,0.5
49667,Дежавю, дежавю, дежавю: рецензия на фильм «Предчувствие»,0.73
49651,Рецензия на фильм «Золото Рейна»,0.73
49509,Бумеры, зумеры и миллениалы: чем отличаются разные поколения,0.5
49599,Когда кто-то верит в тебя: рецензия на фильм «Ненормальный»,0.5
49579,Go по работам с сотрудницей благотворительного фонда AdVita: про паллиативную помощь, сочувствие и смерть,0.5
49559,Теперь с ChatGPT можно работать без регистрации,0.5
49515,Бурлеск-шоу: между винтажной эротикой и театральным жанром,0.73
49519,За мечтой на ржавой лодке: рецензия на фильм «Я — капитан»,0.5
49023,«Женщина в огне» Лизы Барр: мировой бестселлер о теневом мире большого искусства,0.5
49474,«Я не хочу в школу»: памятка для родителей, столкнувшихся с детским буллингом,0.5
49478,Мир как будто бы пустяк: рецензия на фильм «Летучий корабль»,0.5
49435,Ты мне не снишься: рецензия на фильм «Герой наших снов»,0.5
49417,Грин возвращается: рецензия на фильм «Алые паруса»,0.5
49330,Go по работам: главный редактор KudaGo про творческую сторону журналистики, стендапы, рыбу и кликбейтные заголовки,1.0
49214,Go по работам: «сериальный маньяк» про сторителлинг, инновационный маркетинг и хобби как профессию,0.5
49364,«Нужно понять, что поодиночке тоже круто»: интервью с Елизаветой Янковской,0.5
49363,«Томясь душевной пустотой»: рецензия на фильм «Онегин»,0.73
49334,Интервью с Алексеем Сухаревым: о «Модном приговоре», «Пацанках» и выборе стиля,0.5
49310,Думай как профайлер: рецензия на сериал «Внутри убийцы»,0.5
49302,Go по работам: актёр иммерсивного театра Кирилл Нагиев про работу с маской, импровизацию и спектакль «ВЕРНУВШИЕСЯ: Иная реальность»,0.5
49215,Женщины в бизнесе: про предвзятость, стереотипы и женскую солидарность в предпринимательстве,0.95
49271,Ты ко мне никогда не вернёшься: рецензия на фильм «Прошлые жизни»,0.5
49257,Повесть о болезненной дружбе: рецензия на фильм «Свет»,0.5
49202,Двойные лица, двойные стандарты: рецензия на фильм «Май декабрь»,0.5
49154,Высокая кухня и высокие отношения: рецензия на фильм «Рецепт любви»,0.5
48541,В Питере — строить бизнес. История института технологий обучения и развития,0.5
48974,Петербург глазами тревел-блогера Артёма Рындевича: про обволакивающую атмосферу, локальные заведения и глобальные планы,0.5
49058,Один за всех и все против Миледи: рецензия на фильм «Три мушкетёра: Миледи»,0.5
48544,Go по работам: композитор «Майора Грома» про ускользающую мелодию, праздник пополам с рутиной и жизнь саундтрека в голове зрителя,0.73
49026,6 минут в день: как ежедневник может изменить жизнь?,0.5
49037,Закольцевали судьбы: рецензия на фильм «Лёд 3»,0.5
48948,«Если не бежать вперёд, то стать кем-то значимым сложно»: дизайнер Маша Хауберк о «Кольчуге», платье из газет и высокой моде,0.5
48973,Что такое любовь? Отвечают подписчики KudaGo ВКонтакте,0.5
48981,Давай ограбим банк: рецензия на фильм «Мармелад»,0.5
48957,Чувства на экране: любовь по мнению ромкомов и мелодрам,0.5
48828,В Питере — строить бизнес. История ремесленной пекарни Enco,0.73
48935,Как рассказать о любви, не используя трёх заветных слов? Знает фонд «Антон тут рядом»,0.5
48916,Никита Волков об адаптации сериала «Постучись в мою дверь»: «Многое было переработано под московские реалии»,0.5
48889,Поэзия жизни маленького человека: рецензия на фильм «Идеальные дни»,0.5
48706,Go по работам: таролог про коллег-чернокнижников, обиженные карты и психологическую силу таро,0.73
48750,Что за сигма этот чечик! Более 30 слов, которые помогут разобраться в современном сленге,0.5
48662,Актёр из сериала «Слово пацана» Лев Зулькарнаев: «Нужно отпустить этот сериал. Я, во всяком случае, это сделал»,0.5
48715,Рукописи не горят: рецензия на фильм «Мастер и Маргарита»,0.5
48006,Go по работам: массажист о триггерах, работающих техниках и о том, почему антицеллюлитный массаж — не панацея,0.73
48688,Город огней: рецензия на мультфильм «Мечты робота»,0.88
48668,Ведьмы и паранормальное в кинематографе,0.5
48611,Птица в золотой клетке: рецензия на фильм «Присцилла: Элвис и я»,0.5
48537,В Питере — строить бизнес. История бренда Post Meridiem,0.73
48503,Притяжение двоих: рецензия на фильм «Задира»,0.5
48469,В тугих родительских объятиях: рецензия на фильм «Стальная хватка»,0.5
47789,Go по работам: шеф-повар Илья Дьячков про управленческую жилку, кружку кофе и реальные обязанности на кухне,0.5
48250,Что покупать у ювелирного бренда Qari Qris: 5 коллекций, которые не оставят вас равнодушными,0.5
48367,Новогодний собачий патруль: рецензия на мультфильм «Великолепная пятёрка»,0.5
48298,«Ничего на свете лучше нету»: рецензия на фильм «Бременские музыканты»,0.5
48293,«Если вдруг вам захочется, можете подпевать»: интервью с актёром Тихоном Жизневским,0.5
48289,Как создаётся кино: рецензия на фильм «Великая магия»,0.5
48262,Феномен «Щелкунчика»: история самого новогоднего балета,0.88
48203,Netflix показал кадры из сериала «Аватар: Последний маг воздуха»,0.5
48193,Гонка не на жизнь, а на смерть: рецензия на фильм «Феррари»,0.5
48190,История новогодней франшизы «Ёлки»,0.88
48154,Историческое расследование или современный пересказ: Александра Маринина снова смотрит на историю Англии глазами Шекспира,0.5
48155,Южная Корея 70-х — ретро и экшен: рецензия на фильм «Контрабандистки»,0.5
48097,Мне совсем не нужен мир, где мы с тобой друг другу не нужны: рецензия на фильм «Новогодний шеф»,0.73
48079,Душа и разум: рецензия на мультфильм «Волшебное приключение Да Винчи»,0.5
48069,Нетерпимость и принятие: рецензия на фильм «Королевство зверей»,0.5
48047,«Задача любого человека — примириться с собой»: интервью с актрисой Алиной Гвасалия,0.5
48035,Трогательная сказка для взрослых: рецензия на мультфильм Хаяо Миядзаки «Мальчик и птица»,0.5
47992,Холодец вошёл в топ-100 худших блюд в мире,0.5
47972,Безумный карнавал: рецензия на фильм «Дворец»,0.5
47939,Кукольный, но храбрый: рецензия на мультфильм «Большое маленькое приключение»,0.5
47807,С привкусом интеллектуальной иронии: путеводитель по творчеству Вуди Аллена,0.88
47799,Весёлый хаос режиссёров: рецензия на фильм «Книга решений»,0.73
47764,Неоправданные амбиции: рецензия на фильм «В паутине»,0.66
50159,Go по работам: пилот о влюблённости в профессию, офисной стороне жизни и молитвах на борту,0.5
50319,Гротеск и постирония: рецензия на фильм «Непослушники»,0.5
50212,В Питере — добрые дела. История приюта и котокафе «Город кошек»,0.5
50236,Сломанный вестерн: рецензия на фильм «Мёртвые не причиняют боли»,0.5
50219,Счастливая случайность: рецензия на фильм «Мечта с подвохом»,0.5
50157,Герой стал взрослым: рецензия на фильм «Майор Гром: Игра»,0.5
49936,Творческое объединение Gazgolder пополнилось семью новыми артистами,0.5
50101,Go по работам: заместитель директора ЦПКиО о фестивале тюльпанов, любимых местах в парке и антистрессовых белочках,0.5
50106,Go по работам: генеалоги о поиске предков, цене родословной и семейном древе до 1620 года,0.5
50004,Go по работам: музейный сотрудник Исаакиевского собора про пуховые ризы, путешествия по стране и развеску на «отлично»,0.88
50062,Причудливая фантасмагория: рецензия на фильм «Даааааали!»,0.5
50003,По стопам Тарантино: рецензия на фильм «Министерство неджентльменских дел» Гая Ричи,0.5
49973,О роботе и душе: рецензия на мультфильм «Марс Экспресс»,0.5
49843,Go по работам: специалист по прокату репертуара в «Авроре» про любовь к кино длиною в 30 лет,0.5
49968,10 самых популярных рок-групп XX века,0.73
49953,В непримечательной комнате: рецензия на фильм «Реальная история Уиннер»,0.5
49885,Go по работам: куратор выставочных проектов Юлия Сталь про очумелые ручки, трусы для тотема и бюрократию в музее,0.5
49898,Трагедия между человеком и природой: рецензия на фильм «Зло не существует»,0.5
49743,Go по работам: художник кинокостюма Анна Баштовая про рождение героя, важность его детства и костюмы, которые могут говорить,0.73
49862,Земледелие в Средние века: рецензия на фильм «Меч короля»,0.5
49804,Тульский кластер «Октава»: как успешно популяризировать науку и искусство?,0.5
49810,Мальчик, который побывал в будущем: рецензия на фильм «Сто лет тому вперёд»,0.5
49807,Краткий экскурс в религию и атеизм: рецензия на фильм «По Фрейду»,0.5
49777,Как реагировать на негативные отзывы,0.5
49766,Страх, безумие и тёмные стороны человеческой натуры: режиссёрский стиль Романа Полански,0.5
49727,Цикл вечеров «Орган в Планетарии»: узнайте, какое небесное тело вам подходит,0.73
49718,Документируя происходящее: рецензия на фильм «Падение империи»,0.5
49667,Дежавю, дежавю, дежавю: рецензия на фильм «Предчувствие»,0.73
49651,Рецензия на фильм «Золото Рейна»,0.73
49509,Бумеры, зумеры и миллениалы: чем отличаются разные поколения,0.5
49599,Когда кто-то верит в тебя: рецензия на фильм «Ненормальный»,0.5
49579,Go по работам с сотрудницей благотворительного фонда AdVita: про паллиативную помощь, сочувствие и смерть,0.5
49559,Теперь с ChatGPT можно работать без регистрации,0.5
49515,Бурлеск-шоу: между винтажной эротикой и театральным жанром,0.73
49519,За мечтой на ржавой лодке: рецензия на фильм «Я — капитан»,0.5
49023,«Женщина в огне» Лизы Барр: мировой бестселлер о теневом мире большого искусства,0.5
49474,«Я не хочу в школу»: памятка для родителей, столкнувшихся с детским буллингом,0.5
49478,Мир как будто бы пустяк: рецензия на фильм «Летучий корабль»,0.5
49435,Ты мне не снишься: рецензия на фильм «Герой наших снов»,0.5
49417,Грин возвращается: рецензия на фильм «Алые паруса»,0.5
49330,Go по работам: главный редактор KudaGo про творческую сторону журналистики, стендапы, рыбу и кликбейтные заголовки,1.0
49214,Go по работам: «сериальный маньяк» про сторителлинг, инновационный маркетинг и хобби как профессию,0.5
49364,«Нужно понять, что поодиночке тоже круто»: интервью с Елизаветой Янковской,0.5
49363,«Томясь душевной пустотой»: рецензия на фильм «Онегин»,0.73
49334,Интервью с Алексеем Сухаревым: о «Модном приговоре», «Пацанках» и выборе стиля,0.5
49310,Думай как профайлер: рецензия на сериал «Внутри убийцы»,0.5
49302,Go по работам: актёр иммерсивного театра Кирилл Нагиев про работу с маской, импровизацию и спектакль «ВЕРНУВШИЕСЯ: Иная реальность»,0.5
49215,Женщины в бизнесе: про предвзятость, стереотипы и женскую солидарность в предпринимательстве,0.95
49271,Ты ко мне никогда не вернёшься: рецензия на фильм «Прошлые жизни»,0.5
49257,Повесть о болезненной дружбе: рецензия на фильм «Свет»,0.5
49202,Двойные лица, двойные стандарты: рецензия на фильм «Май декабрь»,0.5
49154,Высокая кухня и высокие отношения: рецензия на фильм «Рецепт любви»,0.5
48541,В Питере — строить бизнес. История института технологий обучения и развития,0.5
48974,Петербург глазами тревел-блогера Артёма Рындевича: про обволакивающую атмосферу, локальные заведения и глобальные планы,0.5
49058,Один за всех и все против Миледи: рецензия на фильм «Три мушкетёра: Миледи»,0.5
48544,Go по работам: композитор «Майора Грома» про ускользающую мелодию, праздник пополам с рутиной и жизнь саундтрека в голове зрителя,0.73
49026,6 минут в день: как ежедневник может изменить жизнь?,0.5
49037,Закольцевали судьбы: рецензия на фильм «Лёд 3»,0.5
48948,«Если не бежать вперёд, то стать кем-то значимым сложно»: дизайнер Маша Хауберк о «Кольчуге», платье из газет и высокой моде,0.5
48973,Что такое любовь? Отвечают подписчики KudaGo ВКонтакте,0.5
48981,Давай ограбим банк: рецензия на фильм «Мармелад»,0.5
48957,Чувства на экране: любовь по мнению ромкомов и мелодрам,0.5
48828,В Питере — строить бизнес. История ремесленной пекарни Enco,0.73
48935,Как рассказать о любви, не используя трёх заветных слов? Знает фонд «Антон тут рядом»,0.5
48916,Никита Волков об адаптации сериала «Постучись в мою дверь»: «Многое было переработано под московские реалии»,0.5
48889,Поэзия жизни маленького человека: рецензия на фильм «Идеальные дни»,0.5
48706,Go по работам: таролог про коллег-чернокнижников, обиженные карты и психологическую силу таро,0.73
48750,Что за сигма этот чечик! Более 30 слов, которые помогут разобраться в современном сленге,0.5
48662,Актёр из сериала «Слово пацана» Лев Зулькарнаев: «Нужно отпустить этот сериал. Я, во всяком случае, это сделал»,0.5
48715,Рукописи не горят: рецензия на фильм «Мастер и Маргарита»,0.5
48006,Go по работам: массажист о триггерах, работающих техниках и о том, почему антицеллюлитный массаж — не панацея,0.73
48688,Город огней: рецензия на мультфильм «Мечты робота»,0.88
48668,Ведьмы и паранормальное в кинематографе,0.5
48611,Птица в золотой клетке: рецензия на фильм «Присцилла: Элвис и я»,0.5
48537,В Питере — строить бизнес. История бренда Post Meridiem,0.73
48503,Притяжение двоих: рецензия на фильм «Задира»,0.5
48469,В тугих родительских объятиях: рецензия на фильм «Стальная хватка»,0.5
47789,Go по работам: шеф-повар Илья Дьячков про управленческую жилку, кружку кофе и реальные обязанности на кухне,0.5
48250,Что покупать у ювелирного бренда Qari Qris: 5 коллекций, которые не оставят вас равнодушными,0.5
48367,Новогодний собачий патруль: рецензия на мультфильм «Великолепная пятёрка»,0.5
48298,«Ничего на свете лучше нету»: рецензия на фильм «Бременские музыканты»,0.5
48293,«Если вдруг вам захочется, можете подпевать»: интервью с актёром Тихоном Жизневским,0.5
48289,Как создаётся кино: рецензия на фильм «Великая магия»,0.5
48262,Феномен «Щелкунчика»: история самого новогоднего балета,0.88
48203,Netflix показал кадры из сериала «Аватар: Последний маг воздуха»,0.5
48193,Гонка не на жизнь, а на смерть: рецензия на фильм «Феррари»,0.5
48190,История новогодней франшизы «Ёлки»,0.88
48154,Историческое расследование или современный пересказ: Александра Маринина снова смотрит на историю Англии глазами Шекспира,0.5
48155,Южная Корея 70-х — ретро и экшен: рецензия на фильм «Контрабандистки»,0.5
48097,Мне совсем не нужен мир, где мы с тобой друг другу не нужны: рецензия на фильм «Новогодний шеф»,0.73
48079,Душа и разум: рецензия на мультфильм «Волшебное приключение Да Винчи»,0.5
48069,Нетерпимость и принятие: рецензия на фильм «Королевство зверей»,0.5
48047,«Задача любого человека — примириться с собой»: интервью с актрисой Алиной Гвасалия,0.5
48035,Трогательная сказка для взрослых: рецензия на мультфильм Хаяо Миядзаки «Мальчик и птица»,0.5
47992,Холодец вошёл в топ-100 худших блюд в мире,0.5
47972,Безумный карнавал: рецензия на фильм «Дворец»,0.5
47939,Кукольный, но храбрый: рецензия на мультфильм «Большое маленькое приключение»,0.5
47807,С привкусом интеллектуальной иронии: путеводитель по творчеству Вуди Аллена,0.88
47799,Весёлый хаос режиссёров: рецензия на фильм «Книга решений»,0.73
47764,Неоправданные амбиции: рецензия на фильм «В паутине»,0.66
47705,Разборки по-казански: рецензия на сериал «Слово пацана. Кровь на асфальте»,0.5
47695,Жизнь в глубинке и на Марсе: рецензия на фильм «Чувства Анны»,0.5
47551,Go по работам: тренер по лыжному спорту про спортивную семью, уникальный опыт и отсутствие профдеформации,0.5
47586,Шедевры из кладовки: рецензия на фильм «Пять процентов»,0.5
47582,Безбашенная фантасмагория: рецензия на фильм «Год рождения»,0.5
47520,Полёты во сне и наяву: рецензия на фильм «Отпуск в октябре»,0.5
47485,«Боритесь, чтобы ваше кино было интересно не только вам»: интервью с режиссёром Олегом Трофимом,0.5
47301,В Питере — строить бизнес. История бренда ковров Kovrua,0.5
47399,Go по работам: основательница ателье по созданию сумок с вышивкой о любви к рукоделию и сумке-избушке на курьих ножках,0.5
47380,Душа вольная: рецензия на фильм «Клетка ищет птицу»,0.5
47316,Развод через обстоятельство смерти: рецензия на фильм «Анатомия падения»,0.5
47262,Любопытный фарс: рецензия на фильм «Иди ко мне, детка!»,0.5
47154,Go по работам: преподаватель биологии для глухих и слабослышащих про картошку в сумке, неожиданные шутки учеников и неподдельный детский интерес,0.5
47175,Католичество и социализм: рецензия на фильм «Молодой папа»,0.5
46678,Рок-опера от Do до Si: необычный жанр на театральной сцене,0.73
47139,Удача или игра ва-банк: рецензия на фильм «Дурные деньги»,0.5
47093,«Мы сделали „Убить Риту”, чтобы все кайфанули»: интервью с режиссёром Марией Агранович,0.5
47043,Арт-терапия в 5 вопросах,0.5
47036,Не говорите мне, что вы чего-то не можете: рецензия на фильм «Повелитель ветра»,0.5
46817,Go по работам: диджитал-художник про контекст, важность идеи и рыбу-такси,0.5
47005,Исторический контекст: рецензия на фильм «1993»,0.5
46916,«Я точно не диктатор»: интервью с музыкантом L’One,0.5
46934,Научиться противостоять злу: рецензия на сериал «Плакса»,0.5
46860,Подстроенные случайности: рецензия на фильм «Великая ирония»,0.5
46693,Go по работам: стилист Карина Крапива про сапоги-лапы, доброту к людям и то, как стиль меняет общественное мнение,0.73
46845,Они обещали вернуться: рецензия на фильм «Неудержимые 4»,0.5
46843,Манипуляция против кино: рецензия на фильм «Звук свободы»,0.5
26445,Инструкция: как купить билет на концерт дешевле,0.95
46771,Созидание и саморазрушение: рецензия на фильм «Оппенгеймер»,0.5
46763,Розовые очки всегда разбиваются стёклами внутрь: рецензия на фильм «Барби»,0.73
46728,Уравнение без решения: рецензия на фильм «Вычитание»,0.5
46644,Чем заняться в Хабаровском крае? Сотрудницы KudaGo рассказывают о малой родине,0.98
46556,Куда пойти в Петербурге одному?,0.5
46667,Как «Звонок» стал культовой франшизой в мире хорроров,0.5
46623,Поезд в никуда: рецензия на фильм «Призрачная станция»,0.5
46596,Казань глазами соосновательницы Open Space Market: где искать осенний настрой и куда приглашать на свидание,0.5
46522,Спасение жизни и репутации: рецензия на фильм «Заложники»,0.5
46092,В Питере — строить бизнес. История студии скрайбинга «ОГО»,0.5
46414,10 красивых и необычных азбук,0.5
46226,Go по работам: создатель авторских кукол о свободе от канонов, медицинском скальпеле и коллекционерах,0.5
46096,Go по работам: боксёр о микроклимате на тренировках, внутреннем стержне и самых запоминающихся поединках,0.62
46401,Разница между ложью и тайной: рецензия на фильм «Идеальная ложь»,0.5
46343,Ловушка с бумерангом: рецензия на фильм «Импостер»,0.5
46274,Go по работам: волонтёры фонда «Антон тут рядом» про принятие, особенности работы и простые ценности,0.5
46276,Мечтаю попасть в кино: рецензия на фильм «Как звёзды»,0.5
46190,Кризис молодых: рецензия на фильм «Аманда»,0.5
46160,Джонни Депп: как мы чуть не потеряли выдающегося актёра современности,0.5
45557,Go по работам: онкологи из фонда медицинских решений «Не напрасно!» про рутину, работу с пациентами и мотивацию,0.73
46128,«Мортал Комбат» по-корейски: рецензия на фильм «Криминальный город: Разборки в Пусане»,0.5
45899,Go по работам: сельский библиотекарь о бережном отношении к книгам, оригинальных закладках и настоящих читателях,0.5
46024,Не все любят розовый: рецензия на фильм «Свинка»,0.5
45429,В Питере — строить бизнес. История винтажного магазина Monbijou Vintage,0.5
45235,Go по работам: мажоретка про «бочки», рекорды и реакцию людей на барабанные шоу,0.73
45790,Чем заняться в поезде? 11 идей, чтобы вы не заскучали,0.5
45800,Татьяна Богданова: главная по тарелочкам,0.5
45776,Классика вместо новаторства: рецензия на фильм «Жанна Дюбарри»,0.73
45708,7 мистических картин, которые приносят беды,0.73
45697,Встретились два одиночества: рецензия на фильм «Кентавр»,0.5
45694,От ненависти до дружбы: рецензия на фильм «Круче некуда»,0.5
45623,Вместо лагеря — школа: рецензия на второй сезон сериала «Пищеблок»,0.5
45603,Старый добрый психотриллер: рецензия на фильм «Гипнотик»,0.73
45522,А за масками люди: рецензия на фильм «Дыхание»,0.5
45436,Go по работам: режиссёр монтажа «Кинопоиска» про ритм видео, деятельность за кадром и важность коммуникации,0.58
45397,Против дьявола: рецензия на фильм «Он — это пуля»,0.5
45362,Искусство кулинарии и мечтаний: рецензия на фильм «В ожидании Дали»,0.73
45335,Что делать, если вы опоздали на спектакль?,0.5
45312,Цепочка морских трагедий: рецензия на фильм «Снегирь»,0.73
45268,Пришёл, увидел, переплатил: как не попасться на удочку мошенников и не разориться в ресторане на первом свидании,0.5
45257,Где искать вдохновение для творчества?,0.5
45234,Приключения Электроника по-девчачьи: рецензия на фильм «Голова-жестянка»,0.73
44735,Go по работам: оперуполномоченный о засадах, правосудии и полицейских сериалах,0.73
45128,В Питере — строить бизнес. История студии танцев Ghetto Princess и кофейни Marseille coffee,0.73
45184,Мы придумаем новые воспоминания: рецензия на фильм «Комната чудес»,0.5
45137,Go по работам: ресторатор Михаил Шарипов об истории главного семейного кафе Казани, бизнесе и мифах об официантах,0.73
45122,Торт мести, бойкот фотографов и разгневанные тигры: самые громкие скандалы в истории Каннского кинофестиваля,0.62
45110,Теории заговора: рецензия на фильм «Беглец»,0.5
45040,Больше, чем обязательство: рецензия на фильм «Переводчик»,0.5
